Date,Description,Credit,Debit,Balance,Amount
16/06/2020,WOOLWORTHS ONLINE 8843 - Visa Purchase - Receipt 126551In BELLA VISTA Date 15 Jun 2020 Card 462263xxxxxx7746,,-45.99,2439.37,45.99
16/06/2020,BABY BUNTING PL - Visa Purchase - Receipt 126550In NORTH LAKES Date 13 Jun 2020 Card 462263xxxxxx7746,,-54.75,2485.36,54.75
16/06/2020,Internal Transfer - Internal Transfer - Receipt 413239 Savings Maximiser 0046211453,,-1180,2540.11,1180
16/06/2020,Internal Transfer - Internal Transfer - Receipt 412891 Savings Maximiser 0046211237,,-690,3720.11,690
16/06/2020,Internal Transfer - Internal Transfer - Receipt 176866 Orange Everyday 0065083812,,-345,4410.11,345
15/06/2020,DISNEY PLUS - Visa Purchase - Receipt 130616In RICHMOND Date 13 Jun 2020 Card 462263xxxxxx7746,,-8.99,4755.11,8.99
14/06/2020,Kogan MoneyBlackCard          4813635950084279 - BPAY Bill Payment - Receipt 26257 To Kogan MoneyBlackCard 4813635950084279,,-2724.98,4764.1,2724.98
14/06/2020,KALLANGUR GROCERS      KA LLANGUR QLD - EFTPOS Purchase - Receipt 2000Date 14 Jun 2020 Time 2:44PM Card 462263xxxxxx7746,,-19.76,7489.08,19.76
14/06/2020,COLES 4561 - Visa Purchase - Receipt 160425In MURRUMBA DWN Date 13 Jun 2020 Card 462263xxxxxx7746,,-92.52,7508.84,92.52
14/06/2020,GRIFFIN PIZZA - Visa Purchase - Receipt 160424In GRIFFIN Date 12 Jun 2020 Card 462263xxxxxx7746,,-16,7601.36,16
14/06/2020,BWS 2482 - Visa Purchase - Receipt 160423In GRIFFIN Date 12 Jun 2020 Card 462263xxxxxx7746,,-39,7617.36,39
14/06/2020,SOMERVILLE HOUSE - Visa Purchase - Receipt 160422In SOUTH BRISBA Date 12 Jun 2020 Card 462263xxxxxx7495,,-4.05,7656.36,4.05
14/06/2020,BRIGHT SHADOW TRADIN - Visa Purchase - Receipt 160421In GRIFFIN Date 12 Jun 2020 Card 462263xxxxxx7746,,-6,7660.41,6
13/06/2020,SPOTLIGHT NORTH LAK    NO RTH LAKES - EFTPOS Purchase - Receipt 11686Date 13 Jun 2020 Time 10:42AM Card 462263xxxxxx7746,,-15.2,7666.41,15.2
13/06/2020,VODAFONE - Visa Purchase - Receipt 169593In NORTH SYDNEY Date 11 Jun 2020 Card 462263xxxxxx7746,,-69.59,7681.61,69.59
13/06/2020,TRANSLINK - Visa Purchase - Receipt 169592In BRISBANE Date 11 Jun 2020 Card 462263xxxxxx7746,,-20,7751.2,20
13/06/2020,SHAPLAND SWIM KALLAN - Visa Purchase - Receipt 169591In KALLANGUR Date 11 Jun 2020 Card 462263xxxxxx7746,,-82,7771.2,82
12/06/2020,LIVING FAITH LUTHERA - Visa Purchase - Receipt 143213In MURRUMBA DOW Date 10 Jun 2020 Card 462263xxxxxx7746,,-25,231.87,25
12/06/2020,OXFAM AUSTRALIA Q - Visa Purchase - Receipt 143212In CARLTON Date 10 Jun 2020 Card 462263xxxxxx7746,,-50,256.87,50
11/06/2020,TRANSLINK - Visa Purchase - Receipt 119595In BRISBANE Date 09 Jun 2020 Card 462263xxxxxx7746,,-20,206.87,20
11/06/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 119594In KALLANGUR Date 08 Jun 2020 Card 462263xxxxxx7746,,-44.38,226.87,44.38
10/06/2020,MCDONALDS KALLANGUR - Visa Purchase - Receipt 174188In KALLANGUR Date 05 Jun 2020 Card 462263xxxxxx7746,,-3,171.25,3
10/06/2020,TRANSLINK - Visa Purchase - Receipt 174187In BRISBANE Date 08 Jun 2020 Card 462263xxxxxx7746,,-20,174.25,20
10/06/2020,POST KALLANGUR LPO  KA - Visa Purchase - Receipt 174186In KALLANGUR Date 06 Jun 2020 Card 462263xxxxxx7746,,-27.93,194.25,27.93
10/06/2020,LIV*BIG LICK ICECREAM - Visa Purchase - Receipt 174185In REDCLIFFE Date 07 Jun 2020 Card 462263xxxxxx7746,,-11.17,222.18,11.17
9/06/2020,D & K SMOKING PTY LT - Visa Purchase - Receipt 189427In ELIMBAH Date 07 Jun 2020 Card 462263xxxxxx7746,,-14.9,233.35,14.9
9/06/2020,AZMAN HAROON - Visa Purchase - Receipt 189426In NORTH LAKES Date 07 Jun 2020 Card 462263xxxxxx7746,,-56.47,248.25,56.47
9/06/2020,ASOS AU SALES LLC - Visa Purchase - Receipt 189425In ASOS.COM Date 07 Jun 2020 Card 462263xxxxxx7746,,-114.24,304.72,114.24
9/06/2020,WOOLWORTHS ONLINE 8843 - Visa Purchase - Receipt 189424In BELLA VISTA Date 07 Jun 2020 Card 462263xxxxxx7746,,-56.05,418.96,56.05
9/06/2020,KALLANGUR GROCERS - Visa Purchase - Receipt 189423In KALLANGUR Date 07 Jun 2020 Card 462263xxxxxx7746,,-10.52,475.01,10.52
9/06/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 189422In KALLANGUR Date 06 Jun 2020 Card 462263xxxxxx7746,,-11,485.53,11
9/06/2020,ALIEXPRESS.COM - Visa Purchase - Receipt 189421In Melbourne Date 07 Jun 2020 Card 462263xxxxxx7746,,-8.03,496.53,8.03
9/06/2020,LINKT BRISBANE - Visa Purchase - Receipt 189420In BRISBANE Date 06 Jun 2020 Card 462263xxxxxx7746,,-25.08,504.56,25.08
8/06/2020,Kokiyo - Visa Purchase - Receipt 183303In Mango Hill Date 07 Jun 2020 Card 462263xxxxxx7746,,-13.95,429.64,13.95
8/06/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 183302In KALLANGUR Date 05 Jun 2020 Card 462263xxxxxx7746,,-20.33,443.59,20.33
8/06/2020,COSTCO FUEL NORTH LAKE - Visa Purchase - Receipt 183301In NORTH LAKES Date 06 Jun 2020 Card 462263xxxxxx7746,,-60,463.92,60
7/06/2020,BUNNINGS 376000 - Visa Purchase - Receipt 118405In NORTH LAKES Date 04 Jun 2020 Card 462263xxxxxx7746,,-52.5,223.92,52.5
7/06/2020,BUNNINGS 376000 - Visa Purchase - Receipt 118404In NORTH LAKES Date 04 Jun 2020 Card 462263xxxxxx7746,,-61.1,276.42,61.1
7/06/2020,BWS 2482 - Visa Purchase - Receipt 118403In GRIFFIN Date 05 Jun 2020 Card 462263xxxxxx7746,,-30,337.52,30
7/06/2020,SOMERVILLE HOUSE - Visa Purchase - Receipt 118402In SOUTH BRISBA Date 05 Jun 2020 Card 462263xxxxxx7495,,-9.9,367.52,9.9
6/06/2020,TRANSLINK - Visa Purchase - Receipt 153461In BRISBANE Date 04 Jun 2020 Card 462263xxxxxx7746,,-20,277.42,20
6/06/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 153460In KALLANGUR Date 03 Jun 2020 Card 462263xxxxxx7746,,-28.69,297.42,28.69
5/06/2020,International Transaction Fee - Receipt 138465,,-0.36,260.75,0.36
5/06/2020,ADOBE PHOTOGPHY PLAN - Visa Purchase - Receipt 138465Foreign Currency Amount:  0In ADOBE.LY/ENA Date 03 Jun 2020 Card 462263xxxxxx7746,,-14.29,261.11,14.29
5/06/2020,RADHE SPICE PTY LTD - Visa Purchase - Receipt 138464In NORTH LAKES Date 02 Jun 2020 Card 462263xxxxxx7746,,-55.21,275.4,55.21
5/06/2020,TRANSLINK - Visa Purchase - Receipt 138463In BRISBANE Date 03 Jun 2020 Card 462263xxxxxx7746,,-20,330.61,20
4/06/2020,SQ *HI BROW N LASH LOU - Visa Purchase - Receipt 187966In Griffin Date 02 Jun 2020 Card 462263xxxxxx7495,,-15,250.61,15
4/06/2020,GOODSTART              MU RRUMBA DOWN - EFTPOS Purchase - Receipt 3846Date 04 Jun 2020 Time 9:16AM Card 462263xxxxxx7746,,-134.55,265.61,134.55
4/06/2020,Internal Transfer - Internal Transfer - Receipt 812094 Savings Maximiser 0046211237,,-100,200.16,100
3/06/2020,BUNNINGS 376000 - Visa Purchase - Receipt 115324In NORTH LAKES Date 31 May 2020 Card 462263xxxxxx7746,,-10.85,300.16,10.85
3/06/2020,MR TOYS - Visa Purchase - Receipt 115323In LAWNTON Date 30 May 2020 Card 462263xxxxxx7746,,-25.58,311.01,25.58
2/06/2020,Direct Debit,,-134.55,2.04,134.55
2/06/2020,GOURMET MEATS - Visa Purchase - Receipt 183741In MURRUMBA DOW Date 31 May 2020 Card 462263xxxxxx7746,,-25.8,136.59,25.8
2/06/2020,7-ELEVEN 4220 - Visa Purchase - Receipt 183740In NORTH LAKES Date 29 May 2020 Card 462263xxxxxx7746,,-5,162.39,5
2/06/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 183739In KALLANGUR Date 30 May 2020 Card 462263xxxxxx7746,,-64.05,167.39,64.05
1/06/2020,Direct Debit,,-2.5,128.94,2.5
31/05/2020,COLES 4561 MURRUMBA DW - EFTPOS Purchase - Receipt 84980Date 31 May 2020 Time 12:34PM Card 462263xxxxxx7746,,-20.1,131.44,20.1
31/05/2020,IKEA NORTHLAKES NORTH LAKES - EFTPOS Purchase - Receipt 268138Date 31 May 2020 Time 12:07PM Card 462263xxxxxx7746,,-3.5,151.54,3.5
31/05/2020,IKEA NORTHLAKES NORTH LAKES - EFTPOS Purchase - Receipt 125869Date 31 May 2020 Time 12:01PM Card 462263xxxxxx7746,,-11.95,155.04,11.95
31/05/2020,IKEA NORTHLAKES NORTH LAKES - EFTPOS Purchase - Receipt 187612Date 31 May 2020 Time 11:57AM Card 462263xxxxxx7746,,-50.95,166.99,50.95
31/05/2020,SOMERVILLE HOUSE - Visa Purchase - Receipt 134478In SOUTH BRISBA Date 29 May 2020 Card 462263xxxxxx7495,,-4.05,217.94,4.05
31/05/2020,BRIGHT SHADOW TRADIN - Visa Purchase - Receipt 134477In GRIFFIN Date 29 May 2020 Card 462263xxxxxx7746,,-6,221.99,6
31/05/2020,SUBWAY NORTH LAKES BUS PK - Visa Purchase - Receipt 134476In NORTH LAKES Date 29 May 2020 Card 462263xxxxxx7746,,-12.2,227.99,12.2
31/05/2020,TRANSLINK - Visa Purchase - Receipt 134475In BRISBANE Date 29 May 2020 Card 462263xxxxxx7746,,-20,240.19,20
31/05/2020,BUNNINGS 376000 - Visa Purchase - Receipt 134474In NORTH LAKES Date 28 May 2020 Card 462263xxxxxx7746,,-9.48,260.19,9.48
30/05/2020,EZI*Core Electronics P - Visa Purchase - Receipt 101562In Ashtonfield Date 28 May 2020 Card 462263xxxxxx7746,,-156.4,269.67,156.4
30/05/2020,MBRC ONLINE PAYMENTS - Visa Purchase - Receipt 101561In STRATHPINE Date 29 May 2020 Card 462263xxxxxx7746,,-395.59,426.07,395.59
30/05/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 101560In KALLANGUR Date 27 May 2020 Card 462263xxxxxx7746,,-43.19,821.66,43.19
30/05/2020,MCDONALDS KALLANGUR - Visa Purchase - Receipt 101559In KALLANGUR Date 27 May 2020 Card 462263xxxxxx7746,,-4.65,864.85,4.65
29/05/2020,AMZNPRIMEAU MEMBERSHIP - Visa Purchase - Receipt 131335In SYDNEY SOUTH Date 28 May 2020 Card 462263xxxxxx7746,,-6.99,769.5,6.99
29/05/2020,TRANSLINK - Visa Purchase - Receipt 131334In BRISBANE Date 27 May 2020 Card 462263xxxxxx7746,,-20,776.49,20
29/05/2020,COSTCO WHOLESALE AUS - Visa Purchase - Receipt 131333In NORTH LAKES Date 27 May 2020 Card 462263xxxxxx7746,,-25.37,796.49,25.37
28/05/2020,International Transaction Fee - Receipt 129416,,-2.02,176.84,2.02
28/05/2020,LASTPASS.COM - Visa Purchase - Receipt 129416Foreign Currency Amount: USD 52.8In 7818975012 Date 26 May 2020 Card 462263xxxxxx7746,,-80.8,178.86,80.8
28/05/2020,SOMERVILLE HOUSE - Visa Purchase - Receipt 129415In SOUTH BRISBA Date 26 May 2020 Card 462263xxxxxx7495,,-3.51,259.66,3.51
28/05/2020,TRANSLINK - Visa Purchase - Receipt 129414In BRISBANE Date 26 May 2020 Card 462263xxxxxx7746,,-20,263.17,20
28/05/2020,UBER *TRIP HELP.UBER.COM - Visa Purchase - Receipt 129413In Sydney Date 26 May 2020 Card 462263xxxxxx7746,,-13.85,283.17,13.85
27/05/2020,BUNNINGS 376000 - Visa Purchase - Receipt 145358In NORTH LAKES Date 24 May 2020 Card 462263xxxxxx7746,,-36.84,297.02,36.84
26/05/2020,COLES 4436 - Visa Purchase - Receipt 108744In MANGO HILL Date 25 May 2020 Card 462263xxxxxx7746,,-53.73,333.86,53.73
26/05/2020,MICROSOFT*EA ACCESS 1 MON - Visa Purchase - Receipt 108743In MSBILL.INFO Date 24 May 2020 Card 462263xxxxxx7746,,-6.99,387.59,6.99
26/05/2020,COSTCO FUEL NORTH LAKE - Visa Purchase - Receipt 108742In NORTH LAKES Date 24 May 2020 Card 462263xxxxxx7746,,-52.51,394.58,52.51
25/05/2020,Kogan MoneyBlackCard          4813635950084279 - BPAY Bill Payment - Receipt 63215 To Kogan MoneyBlackCard 4813635950084279,,-2200,447.09,2200
24/05/2020,KALLANGUR GROCERS      KA LLANGUR QLD - EFTPOS Purchase - Receipt 1129Date 24 May 2020 Time 4:53PM Card 462263xxxxxx7746,,-20.11,347.09,20.11
24/05/2020,WOOLWORTHS 2752 - Visa Purchase - Receipt 172101In KALLANGUR Date 22 May 2020 Card 462263xxxxxx7746,,-45.91,367.2,45.91
24/05/2020,Audible Australia - Visa Purchase - Receipt 172100In MELBOURNE Date 22 May 2020 Card 462263xxxxxx7746,,-16.45,413.11,16.45
22/05/2020,Direct Debit,,-21.9,-26.89,21.9
22/05/2020,Direct Debit,,-134.55,-4.99,134.55
22/05/2020,OPTUS BILLING - Direct Debit - Receipt 101942 62173942475,,-134,129.56,134
22/05/2020,TRANSLINK - Visa Purchase - Receipt 134541In BRISBANE Date 20 May 2020 Card 462263xxxxxx7746,,-20,263.56,20
21/05/2020,MSFT *<E0400AXORC> - Visa Purchase - Receipt 172619In MSFT AZURE Date 18 May 2020 Card 462263xxxxxx7746,,-2.82,283.56,2.82
21/05/2020,WOOLWORTHS ONLINE 8843 - Visa Purchase - Receipt 172618In BELLA VISTA Date 18 May 2020 Card 462263xxxxxx7746,,-45.9,286.38,45.9
21/05/2020,TRANSLINK - Visa Purchase - Receipt 172617In BRISBANE Date 19 May 2020 Card 462263xxxxxx7746,,-20,332.28,20
21/05/2020,NETFLIX COM - Visa Purchase - Receipt 172616In MELBOURNE Date 19 May 2020 Card 462263xxxxxx7746,,-13.99,352.28,13.99
21/05/2020,BUNNINGS 376000 - Visa Purchase - Receipt 172615In NORTH LAKES Date 18 May 2020 Card 462263xxxxxx7746,,-13.59,366.27,13.59
21/05/2020,ALDI STORES - NORTH LA - Visa Purchase - Receipt 172614In NORTH LAKES Date 18 May 2020 Card 462263xxxxxx7746,,-20.85,379.86,20.85
20/05/2020,RYDON GROUP HLDG P L - Visa Purchase - Receipt 164251In VARSITY LAKE Date 18 May 2020 Card 462263xxxxxx7746,,-260,400.71,260
20/05/2020,ALDI STORES - KALLANGU - Visa Purchase - Receipt 164250In KALLANGUR Date 17 May 2020 Card 462263xxxxxx7746,,-24.16,660.71,24.16
20/05/2020,MCDONALDS WINDSOR WES - Visa Purchase - Receipt 164249In WINDSOR Date 16 May 2020 Card 462263xxxxxx7746,,-28.15,684.87,28.15
19/05/2020,AMAZON MKTPLC AU - Visa Purchase - Receipt 169701In SYDNEY SOUTH Date 12 May 2020 Card 462263xxxxxx7746,,-19.25,513.02,19.25
19/05/2020,CREMA NORTH LAKES - Visa Purchase - Receipt 169700In NORTH LAKES Date 16 May 2020 Card 462263xxxxxx7746,,-8.1,532.27,8.1
18/05/2020,LEASE PAY - Direct Debit - Receipt 135508 001-1347737-001,,-861,540.37,861
18/05/2020,Raiz Investment - Direct Debit - Receipt 135507 897d636cf9ada22edd,,-21.7,1401.37,21.7
18/05/2020,MICROSOFT*MICROSOFT 365 P - Visa Purchase - Receipt 127717In MSBILL.INFO Date 16 May 2020 Card 462263xxxxxx7746,,-10,1423.07,10
18/05/2020,TRANSLINK - Visa Purchase - Receipt 148903In BRISBANE Date 15 May 2020 Card 462263xxxxxx7746,,-20,1433.07,20
18/05/2020,SURPRISEBRO  PTY LTD - Visa Purchase - Receipt 148902In NORTH LAKES Date 14 May 2020 Card 462263xxxxxx7746,,-11.9,1453.07,11.9
18/05/2020,BWS 2482 - Visa Purchase - Receipt 148901In GRIFFIN Date 15 May 2020 Card 462263xxxxxx7746,,-52,1464.97,52
18/05/2020,SOMERVILLE HOUSE - Visa Purchase - Receipt 148900In SOUTH BRISBA Date 15 May 2020 Card 462263xxxxxx7495,,-4.05,1516.97,4.05
17/05/2020,KALLANGUR GROCERS      KA LLANGUR QLD - EFTPOS Purchase - Receipt 817Date 17 May 2020 Time 11:07AM Card 462263xxxxxx7746,,-29.67,1521.02,29.67
17/05/2020,All Direct debits - Transfer to Kiran Joy - Receipt 695263 To 032885 5310008,,-2946,1550.69,2946
16/05/2020,KMART 1228 NORTH LAKES - EFTPOS Purchase - Receipt 194247Date 16 May 2020 Time 4:57PM Card 462263xxxxxx7746,,-46.15,4496.69,46.15
16/05/2020,TRANSPORTMAINRDS - Visa Purchase - Receipt 140052In BRISBANE Date 14 May 2020 Card 462263xxxxxx7746,,-379.16,4542.84,379.16
16/05/2020,Internal Transfer - Internal Transfer - Receipt 350267 Savings Maximiser 0046211453,,-1180,4922,1180
16/05/2020,Internal Transfer - Internal Transfer - Receipt 349907 Savings Maximiser 0046211237,,-690,6102,690
16/05/2020,Internal Transfer - Internal Transfer - Receipt 65340 Orange Everyday 0065083812,,-345,6792,345
16/05/2020,Kogan MoneyBlackCard          4813635950084279 - BPAY Bill Payment - Receipt 10888 To Kogan MoneyBlackCard 4813635950084279,,-400,7137,400
15/05/2020,Goodstart Murrum - Direct Debit - Receipt 152434 A0054R8B01MK,,-200,7537,200
15/05/2020,GOURMET MEATS - Visa Purchase - Receipt 157759In MURRUMBA DOW Date 14 May 2020 Card 462263xxxxxx7746,,-50.7,7737,50.7
15/05/2020,DISNEY PLUS - Visa Purchase - Receipt 157758In RICHMOND Date 13 May 2020 Card 462263xxxxxx7746,,-8.99,7787.7,8.99
15/05/2020,BUNNINGS 432000 - Visa Purchase - Receipt 157757In ROTHWELL Date 12 May 2020 Card 462263xxxxxx7746,,-6.88,7796.69,6.88
15/05/2020,MCDONALDS KALLANGUR - Visa Purchase - Receipt 157756In KALLANGUR Date 12 May 2020 Card 462263xxxxxx7746,,-7.35,7803.57,7.35
15/05/2020,Guzman y Gomez North - Visa Purchase - Receipt 157755In North Lakes Date 14 May 2020 Card 462263xxxxxx7746,,-27,7810.92,27
